#CAMI Format for Binning
@Version:0.9.0
@SampleID:gsa
@@SEQUENCEID	BINID
RL|S1|C387	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C389	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C390	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C393	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C394	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C404	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C406	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C436	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C457	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C471	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C481	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C484	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C485	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C506	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C509	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C530	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C532	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C541	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C545	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C548	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C575	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C576	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C582	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C597	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C598	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C613	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C614	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C622	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C630	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C634	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C635	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C639	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C640	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C642	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C646	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C652	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C654	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C656	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C658	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C671	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C674	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C678	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C685	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C704	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C710	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C717	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C719	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C740	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C741	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C750	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C755	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C764	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C766	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C767	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C768	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C769	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C780	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C801	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C804	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C805	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C810	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C811	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C815	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C830	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C837	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C843	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C860	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C861	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C875	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C881	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C883	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C889	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C896	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C898	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C902	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C907	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C909	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C924	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C927	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C936	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C937	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C942	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C953	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C960	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C963	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C981	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1003	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1005	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1010	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1014	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1032	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1038	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1052	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1059	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1060	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1076	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1080	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1084	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1089	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1093	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1094	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1101	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1124	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1128	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1136	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1156	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1157	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1174	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1182	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1195	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1197	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1199	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1206	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1207	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1211	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1212	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1213	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1214	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1221	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1226	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1233	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1234	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1236	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1237	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1248	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1287	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1313	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1316	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1318	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1319	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1338	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1341	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1345	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1360	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1364	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1387	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1393	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1394	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1401	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1413	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1416	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1417	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1426	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1431	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1437	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1440	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1444	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1463	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1467	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1468	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1473	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1496	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1505	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1508	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1511	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1515	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1519	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1521	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1524	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1526	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1533	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1534	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1540	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1542	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1547	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1553	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1555	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1558	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1566	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1568	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1573	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1575	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1576	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1592	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1598	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1600	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1602	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1614	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1619	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1623	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1628	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1636	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1640	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1641	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1642	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1672	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1683	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1700	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1711	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1715	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1717	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1718	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1722	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1742	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1753	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1758	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1770	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1774	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1776	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1777	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1780	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1800	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1815	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1818	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1819	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1822	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1824	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1825	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1828	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1829	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1831	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1833	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1839	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1841	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1843	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1851	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1852	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1863	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1874	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1875	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1880	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1882	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1892	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
RL|S1|C1901	/home/jpolas20/Source/DCEC_project/DCEC/results/debug1/bins/0.fna
