#CAMI Format for Binning
@Version:0.9.0
@SampleID:gsa
@@SEQUENCEID	BINID
RL|S1|C17561	output/vamb_bams/bins/118.fna
RL|S1|C15452	output/vamb_bams/bins/118.fna
RL|S1|C1782	output/vamb_bams/bins/118.fna
RL|S1|C6822	output/vamb_bams/bins/118.fna
RL|S1|C3775	output/vamb_bams/bins/118.fna
RL|S1|C4153	output/vamb_bams/bins/118.fna
RL|S1|C13458	output/vamb_bams/bins/118.fna
RL|S1|C16018	output/vamb_bams/bins/118.fna
RL|S1|C9894	output/vamb_bams/bins/118.fna
RL|S1|C2253	output/vamb_bams/bins/118.fna
RL|S1|C4285	output/vamb_bams/bins/118.fna
RL|S1|C19312	output/vamb_bams/bins/118.fna
RL|S1|C7643	output/vamb_bams/bins/118.fna
RL|S1|C6795	output/vamb_bams/bins/118.fna
RL|S1|C12115	output/vamb_bams/bins/118.fna
RL|S1|C2894	output/vamb_bams/bins/118.fna
RL|S1|C17415	output/vamb_bams/bins/118.fna
RL|S1|C5197	output/vamb_bams/bins/118.fna
RL|S1|C9766	output/vamb_bams/bins/118.fna
RL|S1|C5060	output/vamb_bams/bins/118.fna
RL|S1|C18700	output/vamb_bams/bins/118.fna
RL|S1|C17496	output/vamb_bams/bins/121.fna
RL|S1|C899	output/vamb_bams/bins/121.fna
RL|S1|C9525	output/vamb_bams/bins/121.fna
RL|S1|C9394	output/vamb_bams/bins/121.fna
RL|S1|C4845	output/vamb_bams/bins/121.fna
RL|S1|C8086	output/vamb_bams/bins/121.fna
RL|S1|C16391	output/vamb_bams/bins/121.fna
RL|S1|C17806	output/vamb_bams/bins/121.fna
RL|S1|C5760	output/vamb_bams/bins/121.fna
RL|S1|C12692	output/vamb_bams/bins/121.fna
RL|S1|C17995	output/vamb_bams/bins/121.fna
RL|S1|C4939	output/vamb_bams/bins/121.fna
RL|S1|C173	output/vamb_bams/bins/121.fna
RL|S1|C12061	output/vamb_bams/bins/121.fna
RL|S1|C9131	output/vamb_bams/bins/121.fna
RL|S1|C18229	output/vamb_bams/bins/121.fna
RL|S1|C7205	output/vamb_bams/bins/121.fna
RL|S1|C15763	output/vamb_bams/bins/121.fna
RL|S1|C19147	output/vamb_bams/bins/121.fna
RL|S1|C7289	output/vamb_bams/bins/121.fna
RL|S1|C9390	output/vamb_bams/bins/121.fna
RL|S1|C16996	output/vamb_bams/bins/121.fna
RL|S1|C8522	output/vamb_bams/bins/121.fna
RL|S1|C14874	output/vamb_bams/bins/121.fna
RL|S1|C9374	output/vamb_bams/bins/121.fna
RL|S1|C17344	output/vamb_bams/bins/121.fna
RL|S1|C18758	output/vamb_bams/bins/121.fna
RL|S1|C16295	output/vamb_bams/bins/121.fna
RL|S1|C10379	output/vamb_bams/bins/121.fna
RL|S1|C5401	output/vamb_bams/bins/121.fna
RL|S1|C18691	output/vamb_bams/bins/121.fna
RL|S1|C12969	output/vamb_bams/bins/121.fna
RL|S1|C17329	output/vamb_bams/bins/121.fna
RL|S1|C18145	output/vamb_bams/bins/121.fna
RL|S1|C5783	output/vamb_bams/bins/121.fna
RL|S1|C8883	output/vamb_bams/bins/121.fna
RL|S1|C16675	output/vamb_bams/bins/121.fna
RL|S1|C10456	output/vamb_bams/bins/121.fna
RL|S1|C18954	output/vamb_bams/bins/121.fna
RL|S1|C7865	output/vamb_bams/bins/121.fna
RL|S1|C8874	output/vamb_bams/bins/121.fna
RL|S1|C13140	output/vamb_bams/bins/121.fna
RL|S1|C274	output/vamb_bams/bins/121.fna
RL|S1|C13889	output/vamb_bams/bins/121.fna
RL|S1|C7483	output/vamb_bams/bins/121.fna
RL|S1|C14662	output/vamb_bams/bins/121.fna
RL|S1|C4432	output/vamb_bams/bins/121.fna
RL|S1|C8267	output/vamb_bams/bins/121.fna
RL|S1|C16468	output/vamb_bams/bins/121.fna
RL|S1|C2449	output/vamb_bams/bins/121.fna
RL|S1|C6027	output/vamb_bams/bins/121.fna
RL|S1|C13301	output/vamb_bams/bins/121.fna
RL|S1|C10801	output/vamb_bams/bins/121.fna
RL|S1|C10408	output/vamb_bams/bins/121.fna
RL|S1|C8305	output/vamb_bams/bins/121.fna
RL|S1|C18562	output/vamb_bams/bins/121.fna
RL|S1|C17035	output/vamb_bams/bins/121.fna
RL|S1|C12531	output/vamb_bams/bins/121.fna
RL|S1|C16881	output/vamb_bams/bins/121.fna
RL|S1|C923	output/vamb_bams/bins/121.fna
RL|S1|C6966	output/vamb_bams/bins/121.fna
RL|S1|C18705	output/vamb_bams/bins/121.fna
RL|S1|C11452	output/vamb_bams/bins/121.fna
RL|S1|C16887	output/vamb_bams/bins/121.fna
RL|S1|C18682	output/vamb_bams/bins/121.fna
RL|S1|C15552	output/vamb_bams/bins/121.fna
RL|S1|C19446	output/vamb_bams/bins/121.fna
RL|S1|C9238	output/vamb_bams/bins/121.fna
RL|S1|C1971	output/vamb_bams/bins/121.fna
RL|S1|C13010	output/vamb_bams/bins/121.fna
RL|S1|C4564	output/vamb_bams/bins/121.fna
RL|S1|C19085	output/vamb_bams/bins/121.fna
RL|S1|C10070	output/vamb_bams/bins/121.fna
RL|S1|C15954	output/vamb_bams/bins/121.fna
RL|S1|C8423	output/vamb_bams/bins/121.fna
RL|S1|C1436	output/vamb_bams/bins/121.fna
RL|S1|C15230	output/vamb_bams/bins/121.fna
RL|S1|C3737	output/vamb_bams/bins/121.fna
RL|S1|C9879	output/vamb_bams/bins/149.fna
RL|S1|C15464	output/vamb_bams/bins/149.fna
RL|S1|C18841	output/vamb_bams/bins/149.fna
RL|S1|C17251	output/vamb_bams/bins/149.fna
RL|S1|C13420	output/vamb_bams/bins/149.fna
RL|S1|C8826	output/vamb_bams/bins/149.fna
RL|S1|C1027	output/vamb_bams/bins/149.fna
RL|S1|C10363	output/vamb_bams/bins/161.fna
RL|S1|C11425	output/vamb_bams/bins/161.fna
RL|S1|C14150	output/vamb_bams/bins/161.fna
RL|S1|C9693	output/vamb_bams/bins/161.fna
RL|S1|C9780	output/vamb_bams/bins/161.fna
RL|S1|C12121	output/vamb_bams/bins/161.fna
RL|S1|C18712	output/vamb_bams/bins/161.fna
RL|S1|C11548	output/vamb_bams/bins/161.fna
RL|S1|C26	output/vamb_bams/bins/161.fna
RL|S1|C3544	output/vamb_bams/bins/161.fna
RL|S1|C3822	output/vamb_bams/bins/161.fna
RL|S1|C16113	output/vamb_bams/bins/161.fna
RL|S1|C10597	output/vamb_bams/bins/161.fna
RL|S1|C12266	output/vamb_bams/bins/161.fna
RL|S1|C19495	output/vamb_bams/bins/161.fna
RL|S1|C5260	output/vamb_bams/bins/161.fna
RL|S1|C1802	output/vamb_bams/bins/161.fna
RL|S1|C14332	output/vamb_bams/bins/161.fna
RL|S1|C14688	output/vamb_bams/bins/161.fna
RL|S1|C14603	output/vamb_bams/bins/161.fna
RL|S1|C4497	output/vamb_bams/bins/161.fna
RL|S1|C10477	output/vamb_bams/bins/161.fna
RL|S1|C14296	output/vamb_bams/bins/161.fna
RL|S1|C13209	output/vamb_bams/bins/161.fna
RL|S1|C146	output/vamb_bams/bins/161.fna
RL|S1|C12257	output/vamb_bams/bins/161.fna
RL|S1|C13266	output/vamb_bams/bins/161.fna
RL|S1|C10036	output/vamb_bams/bins/161.fna
RL|S1|C9464	output/vamb_bams/bins/161.fna
RL|S1|C10860	output/vamb_bams/bins/161.fna
RL|S1|C5839	output/vamb_bams/bins/161.fna
RL|S1|C16837	output/vamb_bams/bins/161.fna
RL|S1|C6410	output/vamb_bams/bins/161.fna
RL|S1|C13740	output/vamb_bams/bins/161.fna
RL|S1|C12505	output/vamb_bams/bins/161.fna
RL|S1|C10383	output/vamb_bams/bins/161.fna
RL|S1|C14761	output/vamb_bams/bins/161.fna
RL|S1|C8248	output/vamb_bams/bins/161.fna
RL|S1|C4467	output/vamb_bams/bins/161.fna
RL|S1|C8569	output/vamb_bams/bins/161.fna
RL|S1|C1047	output/vamb_bams/bins/161.fna
RL|S1|C16648	output/vamb_bams/bins/161.fna
RL|S1|C3862	output/vamb_bams/bins/161.fna
RL|S1|C11071	output/vamb_bams/bins/161.fna
RL|S1|C18820	output/vamb_bams/bins/161.fna
RL|S1|C4205	output/vamb_bams/bins/161.fna
RL|S1|C14225	output/vamb_bams/bins/161.fna
RL|S1|C54	output/vamb_bams/bins/161.fna
RL|S1|C15894	output/vamb_bams/bins/161.fna
RL|S1|C2966	output/vamb_bams/bins/161.fna
RL|S1|C14125	output/vamb_bams/bins/161.fna
RL|S1|C18628	output/vamb_bams/bins/161.fna
RL|S1|C17794	output/vamb_bams/bins/161.fna
RL|S1|C13230	output/vamb_bams/bins/161.fna
RL|S1|C12965	output/vamb_bams/bins/161.fna
RL|S1|C13688	output/vamb_bams/bins/161.fna
RL|S1|C4283	output/vamb_bams/bins/161.fna
RL|S1|C13372	output/vamb_bams/bins/161.fna
RL|S1|C14711	output/vamb_bams/bins/161.fna
RL|S1|C14595	output/vamb_bams/bins/161.fna
RL|S1|C7030	output/vamb_bams/bins/161.fna
RL|S1|C17650	output/vamb_bams/bins/161.fna
RL|S1|C8968	output/vamb_bams/bins/161.fna
RL|S1|C17640	output/vamb_bams/bins/161.fna
RL|S1|C12348	output/vamb_bams/bins/161.fna
RL|S1|C5073	output/vamb_bams/bins/161.fna
RL|S1|C14419	output/vamb_bams/bins/161.fna
RL|S1|C12983	output/vamb_bams/bins/161.fna
RL|S1|C12068	output/vamb_bams/bins/161.fna
RL|S1|C701	output/vamb_bams/bins/161.fna
RL|S1|C3256	output/vamb_bams/bins/161.fna
RL|S1|C3361	output/vamb_bams/bins/161.fna
RL|S1|C11936	output/vamb_bams/bins/161.fna
RL|S1|C18204	output/vamb_bams/bins/161.fna
RL|S1|C9685	output/vamb_bams/bins/161.fna
RL|S1|C14190	output/vamb_bams/bins/161.fna
RL|S1|C15402	output/vamb_bams/bins/161.fna
RL|S1|C9583	output/vamb_bams/bins/161.fna
RL|S1|C11042	output/vamb_bams/bins/161.fna
RL|S1|C12990	output/vamb_bams/bins/161.fna
RL|S1|C13498	output/vamb_bams/bins/161.fna
RL|S1|C17861	output/vamb_bams/bins/161.fna
RL|S1|C3545	output/vamb_bams/bins/161.fna
RL|S1|C10150	output/vamb_bams/bins/161.fna
RL|S1|C9776	output/vamb_bams/bins/161.fna
RL|S1|C1087	output/vamb_bams/bins/161.fna
RL|S1|C5348	output/vamb_bams/bins/161.fna
RL|S1|C19442	output/vamb_bams/bins/161.fna
RL|S1|C2323	output/vamb_bams/bins/161.fna
RL|S1|C6371	output/vamb_bams/bins/161.fna
RL|S1|C15273	output/vamb_bams/bins/161.fna
RL|S1|C5625	output/vamb_bams/bins/1731.fna
RL|S1|C6584	output/vamb_bams/bins/1731.fna
RL|S1|C3021	output/vamb_bams/bins/1731.fna
RL|S1|C18039	output/vamb_bams/bins/1731.fna
RL|S1|C1058	output/vamb_bams/bins/1731.fna
RL|S1|C8928	output/vamb_bams/bins/1731.fna
RL|S1|C8893	output/vamb_bams/bins/1731.fna
RL|S1|C825	output/vamb_bams/bins/1731.fna
RL|S1|C11044	output/vamb_bams/bins/1731.fna
RL|S1|C6864	output/vamb_bams/bins/1731.fna
RL|S1|C19194	output/vamb_bams/bins/1731.fna
RL|S1|C2246	output/vamb_bams/bins/1731.fna
RL|S1|C9403	output/vamb_bams/bins/321.fna
RL|S1|C14870	output/vamb_bams/bins/321.fna
RL|S1|C11515	output/vamb_bams/bins/321.fna
RL|S1|C2706	output/vamb_bams/bins/321.fna
RL|S1|C14243	output/vamb_bams/bins/321.fna
RL|S1|C8738	output/vamb_bams/bins/321.fna
RL|S1|C10539	output/vamb_bams/bins/321.fna
RL|S1|C1563	output/vamb_bams/bins/321.fna
RL|S1|C12210	output/vamb_bams/bins/321.fna
RL|S1|C13557	output/vamb_bams/bins/321.fna
RL|S1|C16047	output/vamb_bams/bins/321.fna
RL|S1|C14440	output/vamb_bams/bins/321.fna
RL|S1|C17887	output/vamb_bams/bins/321.fna
RL|S1|C1599	output/vamb_bams/bins/321.fna
RL|S1|C8350	output/vamb_bams/bins/321.fna
RL|S1|C10143	output/vamb_bams/bins/321.fna
RL|S1|C12558	output/vamb_bams/bins/321.fna
RL|S1|C4642	output/vamb_bams/bins/321.fna
RL|S1|C13291	output/vamb_bams/bins/321.fna
RL|S1|C2428	output/vamb_bams/bins/321.fna
RL|S1|C11005	output/vamb_bams/bins/321.fna
RL|S1|C1640	output/vamb_bams/bins/321.fna
RL|S1|C7433	output/vamb_bams/bins/321.fna
RL|S1|C11124	output/vamb_bams/bins/321.fna
RL|S1|C10666	output/vamb_bams/bins/322.fna
RL|S1|C6262	output/vamb_bams/bins/322.fna
