#CAMI Format for Binning
@Version:0.9.0
@SampleID:gsa
@@SEQUENCEID	BINID
RL|S1|C4091	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4131	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4213	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4281	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4348	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4382	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4398	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4426	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4458	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4496	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4544	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4583	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4604	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4614	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4639	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4667	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4745	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4776	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4781	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4794	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4796	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4886	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4916	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C4985	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5036	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5060	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5062	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5070	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5154	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5157	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5167	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5184	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5210	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5238	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5296	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5302	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5319	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5324	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5352	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5404	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5429	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5491	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5500	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5509	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5520	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5599	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5610	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5628	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5629	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5666	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5722	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5727	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5746	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5758	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5776	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5827	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C5947	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6009	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6039	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6068	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6085	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6116	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6164	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6169	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6228	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6327	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6348	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6379	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6391	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6418	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6438	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6492	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6493	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6577	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6596	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6634	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6665	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6711	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6827	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6841	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6905	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6962	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7077	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7121	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7136	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7150	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7243	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7334	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7349	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7357	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7358	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7384	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7536	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7546	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7562	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7579	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7600	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7678	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7790	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7793	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7858	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7910	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7944	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8030	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8032	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8072	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8111	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8123	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8138	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8198	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8276	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8281	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8334	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8508	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8509	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8593	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8659	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8715	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8748	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8755	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8801	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8873	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8950	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8976	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9138	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9176	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9177	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9209	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9218	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9285	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9301	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9310	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9316	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9321	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9339	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9354	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9375	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9547	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9569	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9571	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9588	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9594	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9603	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9678	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9688	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9691	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9698	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9777	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9815	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9823	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9890	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9986	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10026	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10096	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10127	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10153	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10162	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10207	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10208	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10235	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10236	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10246	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10286	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10313	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10391	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10394	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10437	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10488	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10515	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10536	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10621	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10711	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10738	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10758	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10777	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10780	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10804	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10855	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10889	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11022	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11365	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11371	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11404	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11433	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11546	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11558	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11606	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11678	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11740	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11742	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11799	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11811	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11844	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11873	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12072	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12078	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12091	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12102	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12130	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12176	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12244	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12245	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12256	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12287	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12313	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12355	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12398	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12433	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12443	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12517	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12550	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12577	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12596	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12648	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12752	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12757	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12772	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12830	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12935	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12961	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12981	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13012	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13058	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13066	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13081	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13104	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13105	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13181	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13204	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13207	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13290	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13296	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13328	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13363	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13416	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13423	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13469	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13542	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13618	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13651	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13835	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
