#CAMI Format for Binning
@Version:0.9.0
@SampleID:gsa
@@SEQUENCEID	BINID
RL|S1|C5236	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6057	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6213	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6283	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6336	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6466	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6667	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6712	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C6737	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7157	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7305	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7333	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7353	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7514	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7518	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C7865	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8047	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8270	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8530	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C8722	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9117	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9245	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9427	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9482	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9567	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9604	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C9882	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10209	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10322	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10407	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10424	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10456	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10457	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10625	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10668	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10715	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C10988	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11045	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11486	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11603	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11783	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C11983	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12474	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12486	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12500	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12503	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12504	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12708	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12737	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12895	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C12948	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13230	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13231	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13232	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13250	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13337	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13508	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13710	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13770	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C13961	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C14049	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C14083	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C14108	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C14116	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C14380	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C14465	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C14551	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C14553	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C14820	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C14898	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C15386	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C15547	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C15589	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C15887	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C16093	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C16507	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C16635	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C16648	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C16792	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C16807	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C17015	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C17113	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C17171	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C17420	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C17602	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C17865	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C17903	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C18026	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C18229	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C18422	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C18607	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C18629	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C18640	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C18784	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C18797	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C18807	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C18885	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C18938	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C19071	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C19225	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C19337	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C19383	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C19406	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C19409	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C19487	/mnt/c/Python/Source/DCEC/results/debug1/bins/0.fna
RL|S1|C384	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C446	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C596	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C626	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C689	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C850	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C1026	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C1064	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C1187	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C1472	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C1588	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C1738	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C1772	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C1862	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C1954	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C2201	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C2342	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C2517	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C2640	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C2699	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C2720	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C2903	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C2981	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C3323	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C3446	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C3502	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C3690	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C3963	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C4082	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C4150	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C4363	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C4367	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C4380	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C4471	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C4820	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C4844	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C5261	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C5282	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C5283	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C5378	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C5418	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C6161	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C6350	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C6423	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C6503	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C6560	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C6687	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C6690	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C6714	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C7163	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C7174	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C7183	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C7471	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C7686	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C8109	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C8168	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C8297	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C8333	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C8585	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C8605	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C8829	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C8977	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C9248	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C9381	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C9618	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C9951	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C10037	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C10173	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C10230	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C10299	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C10303	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C10461	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C10610	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C10611	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C10654	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C10937	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C11026	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C11169	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C11498	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C11537	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C11571	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C11582	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C11785	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C11934	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C12143	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C12184	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C12227	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C12251	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C12290	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C12308	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C12719	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C12750	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C12797	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C12922	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C13019	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C13235	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C13275	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C13298	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C13319	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C13338	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C13374	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C13522	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C13554	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C13704	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C13745	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14071	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14150	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14157	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14213	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14227	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14277	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14296	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14360	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14427	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14447	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14561	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14600	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14665	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C14724	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C15014	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C15264	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C15267	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C15534	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C15789	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C15952	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C16227	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C16359	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C16445	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C16543	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C16596	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C16736	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C16899	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C16916	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C17135	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C17154	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C17167	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C17363	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C17519	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C17580	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C17606	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C17711	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C18086	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C18278	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C18557	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C18602	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C18645	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C18718	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C18930	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C18969	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C19000	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C19018	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C19055	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C19157	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C19388	/mnt/c/Python/Source/DCEC/results/debug1/bins/10.fna
RL|S1|C23	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C90	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C121	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C178	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C244	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C283	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C447	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C462	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C507	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C572	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C605	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C629	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C675	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C790	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C807	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C931	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C950	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C964	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C977	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C1004	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C1022	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C1053	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
RL|S1|C1062	/mnt/c/Python/Source/DCEC/results/debug1/bins/11.fna
