#CAMI Format for Binning
@Version:0.9.0
@SampleID:gsa
@@SEQUENCEID	BINID
RL|S1|C6068	output/metabat2/bins/metabat2.10.fa
RL|S1|C6085	output/metabat2/bins/metabat2.10.fa
RL|S1|C6086	output/metabat2/bins/metabat2.10.fa
RL|S1|C6103	output/metabat2/bins/metabat2.10.fa
RL|S1|C6161	output/metabat2/bins/metabat2.10.fa
RL|S1|C6185	output/metabat2/bins/metabat2.10.fa
RL|S1|C6197	output/metabat2/bins/metabat2.10.fa
RL|S1|C6218	output/metabat2/bins/metabat2.10.fa
RL|S1|C6226	output/metabat2/bins/metabat2.10.fa
RL|S1|C6228	output/metabat2/bins/metabat2.10.fa
RL|S1|C6232	output/metabat2/bins/metabat2.10.fa
RL|S1|C6242	output/metabat2/bins/metabat2.10.fa
RL|S1|C6253	output/metabat2/bins/metabat2.10.fa
RL|S1|C6270	output/metabat2/bins/metabat2.10.fa
RL|S1|C6327	output/metabat2/bins/metabat2.10.fa
RL|S1|C6333	output/metabat2/bins/metabat2.10.fa
RL|S1|C6349	output/metabat2/bins/metabat2.10.fa
RL|S1|C6350	output/metabat2/bins/metabat2.10.fa
RL|S1|C6423	output/metabat2/bins/metabat2.10.fa
RL|S1|C6429	output/metabat2/bins/metabat2.10.fa
RL|S1|C6440	output/metabat2/bins/metabat2.10.fa
RL|S1|C6457	output/metabat2/bins/metabat2.10.fa
RL|S1|C6481	output/metabat2/bins/metabat2.10.fa
RL|S1|C6503	output/metabat2/bins/metabat2.10.fa
RL|S1|C6514	output/metabat2/bins/metabat2.10.fa
RL|S1|C6525	output/metabat2/bins/metabat2.10.fa
RL|S1|C6560	output/metabat2/bins/metabat2.10.fa
RL|S1|C6561	output/metabat2/bins/metabat2.10.fa
RL|S1|C6592	output/metabat2/bins/metabat2.10.fa
RL|S1|C6626	output/metabat2/bins/metabat2.10.fa
RL|S1|C6636	output/metabat2/bins/metabat2.10.fa
RL|S1|C6670	output/metabat2/bins/metabat2.10.fa
RL|S1|C6690	output/metabat2/bins/metabat2.10.fa
RL|S1|C6714	output/metabat2/bins/metabat2.10.fa
RL|S1|C6721	output/metabat2/bins/metabat2.10.fa
RL|S1|C6726	output/metabat2/bins/metabat2.10.fa
RL|S1|C6753	output/metabat2/bins/metabat2.10.fa
RL|S1|C6789	output/metabat2/bins/metabat2.10.fa
RL|S1|C6806	output/metabat2/bins/metabat2.10.fa
RL|S1|C6885	output/metabat2/bins/metabat2.10.fa
RL|S1|C6890	output/metabat2/bins/metabat2.10.fa
RL|S1|C6905	output/metabat2/bins/metabat2.10.fa
RL|S1|C6908	output/metabat2/bins/metabat2.10.fa
RL|S1|C6923	output/metabat2/bins/metabat2.10.fa
RL|S1|C6927	output/metabat2/bins/metabat2.10.fa
RL|S1|C6934	output/metabat2/bins/metabat2.10.fa
RL|S1|C6938	output/metabat2/bins/metabat2.10.fa
RL|S1|C6993	output/metabat2/bins/metabat2.10.fa
RL|S1|C6994	output/metabat2/bins/metabat2.10.fa
RL|S1|C7033	output/metabat2/bins/metabat2.10.fa
RL|S1|C7081	output/metabat2/bins/metabat2.10.fa
RL|S1|C7119	output/metabat2/bins/metabat2.10.fa
RL|S1|C7121	output/metabat2/bins/metabat2.10.fa
RL|S1|C7122	output/metabat2/bins/metabat2.10.fa
RL|S1|C7124	output/metabat2/bins/metabat2.10.fa
RL|S1|C7136	output/metabat2/bins/metabat2.10.fa
RL|S1|C7181	output/metabat2/bins/metabat2.10.fa
RL|S1|C7183	output/metabat2/bins/metabat2.10.fa
RL|S1|C7189	output/metabat2/bins/metabat2.10.fa
RL|S1|C7213	output/metabat2/bins/metabat2.10.fa
RL|S1|C7216	output/metabat2/bins/metabat2.10.fa
RL|S1|C7219	output/metabat2/bins/metabat2.10.fa
RL|S1|C7227	output/metabat2/bins/metabat2.10.fa
RL|S1|C7243	output/metabat2/bins/metabat2.10.fa
RL|S1|C7321	output/metabat2/bins/metabat2.10.fa
RL|S1|C7323	output/metabat2/bins/metabat2.10.fa
RL|S1|C7338	output/metabat2/bins/metabat2.10.fa
RL|S1|C7362	output/metabat2/bins/metabat2.10.fa
RL|S1|C7416	output/metabat2/bins/metabat2.10.fa
RL|S1|C7448	output/metabat2/bins/metabat2.10.fa
RL|S1|C7471	output/metabat2/bins/metabat2.10.fa
RL|S1|C7538	output/metabat2/bins/metabat2.10.fa
RL|S1|C7543	output/metabat2/bins/metabat2.10.fa
RL|S1|C7549	output/metabat2/bins/metabat2.10.fa
RL|S1|C7563	output/metabat2/bins/metabat2.10.fa
RL|S1|C7579	output/metabat2/bins/metabat2.10.fa
RL|S1|C7665	output/metabat2/bins/metabat2.10.fa
RL|S1|C7686	output/metabat2/bins/metabat2.10.fa
RL|S1|C7698	output/metabat2/bins/metabat2.10.fa
RL|S1|C7703	output/metabat2/bins/metabat2.10.fa
RL|S1|C7716	output/metabat2/bins/metabat2.10.fa
RL|S1|C7723	output/metabat2/bins/metabat2.10.fa
RL|S1|C7725	output/metabat2/bins/metabat2.10.fa
RL|S1|C7730	output/metabat2/bins/metabat2.10.fa
RL|S1|C7793	output/metabat2/bins/metabat2.10.fa
RL|S1|C7817	output/metabat2/bins/metabat2.10.fa
RL|S1|C7839	output/metabat2/bins/metabat2.10.fa
RL|S1|C7845	output/metabat2/bins/metabat2.10.fa
RL|S1|C7926	output/metabat2/bins/metabat2.10.fa
RL|S1|C7964	output/metabat2/bins/metabat2.10.fa
RL|S1|C8072	output/metabat2/bins/metabat2.10.fa
RL|S1|C8080	output/metabat2/bins/metabat2.10.fa
RL|S1|C8109	output/metabat2/bins/metabat2.10.fa
RL|S1|C8123	output/metabat2/bins/metabat2.10.fa
RL|S1|C8142	output/metabat2/bins/metabat2.10.fa
RL|S1|C8152	output/metabat2/bins/metabat2.10.fa
RL|S1|C8168	output/metabat2/bins/metabat2.10.fa
RL|S1|C8192	output/metabat2/bins/metabat2.10.fa
RL|S1|C8210	output/metabat2/bins/metabat2.10.fa
RL|S1|C8237	output/metabat2/bins/metabat2.10.fa
RL|S1|C8241	output/metabat2/bins/metabat2.10.fa
RL|S1|C8252	output/metabat2/bins/metabat2.10.fa
RL|S1|C8280	output/metabat2/bins/metabat2.10.fa
RL|S1|C8289	output/metabat2/bins/metabat2.10.fa
RL|S1|C8297	output/metabat2/bins/metabat2.10.fa
RL|S1|C8311	output/metabat2/bins/metabat2.10.fa
RL|S1|C8314	output/metabat2/bins/metabat2.10.fa
RL|S1|C8319	output/metabat2/bins/metabat2.10.fa
RL|S1|C8321	output/metabat2/bins/metabat2.10.fa
RL|S1|C8333	output/metabat2/bins/metabat2.10.fa
RL|S1|C8347	output/metabat2/bins/metabat2.10.fa
RL|S1|C8354	output/metabat2/bins/metabat2.10.fa
RL|S1|C8375	output/metabat2/bins/metabat2.10.fa
RL|S1|C8381	output/metabat2/bins/metabat2.10.fa
RL|S1|C8427	output/metabat2/bins/metabat2.10.fa
RL|S1|C8460	output/metabat2/bins/metabat2.10.fa
RL|S1|C8465	output/metabat2/bins/metabat2.10.fa
RL|S1|C8509	output/metabat2/bins/metabat2.10.fa
RL|S1|C8525	output/metabat2/bins/metabat2.10.fa
RL|S1|C8585	output/metabat2/bins/metabat2.10.fa
RL|S1|C8593	output/metabat2/bins/metabat2.10.fa
RL|S1|C8605	output/metabat2/bins/metabat2.10.fa
RL|S1|C8607	output/metabat2/bins/metabat2.10.fa
RL|S1|C8609	output/metabat2/bins/metabat2.10.fa
RL|S1|C8643	output/metabat2/bins/metabat2.10.fa
RL|S1|C8650	output/metabat2/bins/metabat2.10.fa
RL|S1|C8684	output/metabat2/bins/metabat2.10.fa
RL|S1|C8732	output/metabat2/bins/metabat2.10.fa
RL|S1|C8748	output/metabat2/bins/metabat2.10.fa
RL|S1|C8755	output/metabat2/bins/metabat2.10.fa
RL|S1|C8829	output/metabat2/bins/metabat2.10.fa
RL|S1|C8899	output/metabat2/bins/metabat2.10.fa
RL|S1|C8927	output/metabat2/bins/metabat2.10.fa
RL|S1|C8950	output/metabat2/bins/metabat2.10.fa
RL|S1|C8977	output/metabat2/bins/metabat2.10.fa
RL|S1|C8994	output/metabat2/bins/metabat2.10.fa
RL|S1|C9053	output/metabat2/bins/metabat2.10.fa
RL|S1|C9099	output/metabat2/bins/metabat2.10.fa
RL|S1|C9125	output/metabat2/bins/metabat2.10.fa
RL|S1|C9137	output/metabat2/bins/metabat2.10.fa
RL|S1|C9185	output/metabat2/bins/metabat2.10.fa
RL|S1|C9209	output/metabat2/bins/metabat2.10.fa
RL|S1|C9218	output/metabat2/bins/metabat2.10.fa
RL|S1|C9226	output/metabat2/bins/metabat2.10.fa
RL|S1|C9248	output/metabat2/bins/metabat2.10.fa
